setting_name,include_labels,include_meshes,top_k,idx,gold,pred,first_answer,confidence,used_retrieval,t_self_ms,t_retrieve_ms,t_total_ms
with_labels_mesh,1,1,1,320,yes,yes,yes,high,0,661.975,0.000,661.975
with_labels_mesh,1,1,1,321,no,no,no,high,0,115.108,0.000,115.108
with_labels_mesh,1,1,1,322,no,maybe,maybe,medium,1,115.256,66.430,194.187
with_labels_mesh,1,1,1,323,maybe,maybe,maybe,medium,1,115.596,66.670,202.103
with_labels_mesh,1,1,1,324,yes,maybe,maybe,medium,1,115.664,66.762,195.235
with_labels_mesh,1,1,1,325,no,maybe,maybe,medium,1,115.180,66.166,198.008
with_labels_mesh,1,1,1,326,yes,no,no,high,0,115.087,0.000,115.088
with_labels_mesh,1,1,1,327,yes,yes,yes,high,0,115.185,0.000,115.185
with_labels_mesh,1,1,1,328,maybe,maybe,maybe,medium,1,114.986,65.722,192.480
with_labels_mesh,1,1,1,329,no,yes,yes,high,0,115.115,0.000,115.116
with_labels_mesh,1,1,1,330,yes,maybe,maybe,medium,1,114.953,65.998,195.881
with_labels_mesh,1,1,1,331,yes,no,no,high,0,115.309,0.000,115.309
with_labels_mesh,1,1,1,332,yes,yes,yes,high,0,114.871,0.000,114.872
with_labels_mesh,1,1,1,333,yes,yes,yes,high,0,114.788,0.000,114.788
with_labels_mesh,1,1,1,334,no,maybe,maybe,medium,1,115.076,65.637,194.848
with_labels_mesh,1,1,1,335,no,yes,yes,high,0,115.039,0.000,115.040
with_labels_mesh,1,1,1,336,no,yes,yes,high,0,115.617,0.000,115.618
with_labels_mesh,1,1,1,337,yes,maybe,maybe,medium,1,115.190,65.114,197.091
with_labels_mesh,1,1,1,338,yes,yes,yes,high,0,115.086,0.000,115.087
with_labels_mesh,1,1,1,339,yes,yes,yes,high,0,115.236,0.000,115.237
with_labels_mesh,1,1,1,340,yes,no,no,medium,1,662.150,66.162,749.033
with_labels_mesh,1,1,1,341,maybe,maybe,maybe,low,1,115.493,66.669,203.707
with_labels_mesh,1,1,1,342,no,maybe,maybe,medium,1,115.593,65.677,194.872
with_labels_mesh,1,1,1,343,no,yes,yes,high,0,115.009,0.000,115.010
with_labels_mesh,1,1,1,344,maybe,yes,maybe,medium,1,115.364,66.018,196.419
with_labels_mesh,1,1,1,345,no,maybe,maybe,medium,1,114.639,66.187,202.284
with_labels_mesh,1,1,1,346,maybe,maybe,maybe,medium,1,115.382,65.886,203.426
with_labels_mesh,1,1,1,347,no,maybe,maybe,medium,1,115.563,65.765,200.496
with_labels_mesh,1,1,1,348,yes,maybe,maybe,medium,1,114.703,66.014,195.556
with_labels_mesh,1,1,1,349,yes,maybe,maybe,medium,1,115.265,65.789,198.899
with_labels_mesh,1,1,1,350,yes,maybe,maybe,medium,1,115.546,65.403,193.122
with_labels_mesh,1,1,1,351,no,maybe,maybe,medium,1,115.496,67.313,194.914
with_labels_mesh,1,1,1,352,yes,no,no,high,0,114.921,0.000,114.921
with_labels_mesh,1,1,1,353,maybe,yes,yes,high,0,114.737,0.000,114.738
with_labels_mesh,1,1,1,354,yes,maybe,maybe,medium,1,115.869,66.678,201.767
with_labels_mesh,1,1,1,355,yes,yes,yes,high,0,114.997,0.000,114.998
with_labels_mesh,1,1,1,356,maybe,maybe,maybe,medium,1,115.292,65.429,196.875
with_labels_mesh,1,1,1,357,no,yes,yes,high,0,114.528,0.000,114.528
with_labels_mesh,1,1,1,358,no,maybe,maybe,high,0,115.520,0.000,115.521
with_labels_mesh,1,1,1,359,no,yes,yes,high,0,115.001,0.000,115.002
with_labels_mesh,1,1,1,360,no,no,no,high,0,115.227,0.000,115.227
with_labels_mesh,1,1,1,361,yes,maybe,maybe,medium,1,114.874,65.567,193.246
with_labels_mesh,1,1,1,362,yes,no,no,high,0,115.220,0.000,115.221
with_labels_mesh,1,1,1,363,yes,yes,yes,high,0,661.469,0.000,661.469
with_labels_mesh,1,1,1,364,no,yes,maybe,medium,1,114.807,65.737,197.629
with_labels_mesh,1,1,1,365,no,maybe,maybe,medium,1,115.650,65.667,193.262
with_labels_mesh,1,1,1,366,no,maybe,maybe,medium,1,114.864,65.424,194.656
with_labels_mesh,1,1,1,367,yes,maybe,maybe,medium,1,115.252,65.657,192.994
with_labels_mesh,1,1,1,368,yes,maybe,maybe,medium,1,115.393,66.866,202.717
with_labels_mesh,1,1,1,369,no,maybe,maybe,medium,1,114.767,66.271,201.389
with_labels_mesh,1,1,1,370,maybe,maybe,maybe,high,0,114.964,0.000,114.965
with_labels_mesh,1,1,1,371,yes,yes,maybe,medium,1,114.815,66.038,200.434
with_labels_mesh,1,1,1,372,yes,maybe,maybe,medium,1,114.871,68.701,198.726
with_labels_mesh,1,1,1,373,no,yes,yes,high,0,115.150,0.000,115.151
with_labels_mesh,1,1,1,374,no,maybe,maybe,medium,1,115.223,69.922,199.557
with_labels_mesh,1,1,1,375,no,maybe,maybe,medium,1,115.218,68.604,204.392
with_labels_mesh,1,1,1,376,yes,maybe,maybe,medium,1,115.505,69.356,199.591
with_labels_mesh,1,1,1,377,yes,maybe,maybe,medium,1,115.459,68.854,201.087
with_labels_mesh,1,1,1,378,yes,maybe,maybe,medium,1,115.489,68.849,204.178
with_labels_mesh,1,1,1,379,yes,maybe,maybe,medium,1,115.063,69.404,205.179
with_labels_mesh,1,1,1,380,no,maybe,maybe,medium,1,115.108,68.823,198.797
with_labels_mesh,1,1,1,381,no,yes,yes,high,0,662.224,0.000,662.224
with_labels_mesh,1,1,1,382,yes,yes,yes,high,0,114.895,0.000,114.896
with_labels_mesh,1,1,1,383,no,maybe,maybe,medium,1,115.009,69.535,202.723
with_labels_mesh,1,1,1,384,yes,maybe,maybe,medium,1,115.380,68.754,192.727
with_labels_mesh,1,1,1,385,maybe,maybe,maybe,medium,1,116.038,69.873,202.536
with_labels_mesh,1,1,1,386,maybe,maybe,maybe,medium,1,115.029,70.204,205.292
with_labels_mesh,1,1,1,387,no,maybe,maybe,medium,1,115.458,68.232,204.232
with_labels_mesh,1,1,1,388,yes,no,no,high,0,115.850,0.000,115.850
with_labels_mesh,1,1,1,389,yes,maybe,maybe,medium,1,114.895,68.984,193.613
with_labels_mesh,1,1,1,390,yes,yes,yes,high,0,115.169,0.000,115.170
with_labels_mesh,1,1,1,391,no,yes,yes,high,0,114.956,0.000,114.956
with_labels_mesh,1,1,1,392,no,maybe,maybe,medium,1,115.401,69.605,202.250
with_labels_mesh,1,1,1,393,no,maybe,maybe,medium,1,115.085,68.844,203.873
with_labels_mesh,1,1,1,394,yes,maybe,maybe,medium,1,116.314,69.746,202.868
with_labels_mesh,1,1,1,395,no,maybe,maybe,medium,1,115.370,69.291,202.012
with_labels_mesh,1,1,1,396,yes,maybe,maybe,medium,1,114.942,68.785,193.645
with_labels_mesh,1,1,1,397,yes,yes,yes,high,0,116.135,0.000,116.136
with_labels_mesh,1,1,1,398,yes,maybe,maybe,medium,1,114.904,68.757,203.239
with_labels_mesh,1,1,1,399,no,no,no,high,0,115.648,0.000,115.648
with_labels_mesh,1,1,1,400,yes,yes,yes,high,0,115.759,0.000,115.759
with_labels_mesh,1,1,1,401,no,maybe,maybe,medium,1,114.911,69.308,198.899
with_labels_mesh,1,1,1,402,yes,yes,yes,high,0,114.965,0.000,114.965
with_labels_mesh,1,1,1,403,yes,maybe,maybe,medium,1,114.855,69.846,199.998
with_labels_mesh,1,1,1,404,yes,yes,yes,high,0,115.027,0.000,115.028
with_labels_mesh,1,1,1,405,no,yes,yes,high,0,115.376,0.000,115.377
with_labels_mesh,1,1,1,406,yes,maybe,maybe,medium,1,114.739,69.078,198.374
with_labels_mesh,1,1,1,407,no,maybe,maybe,medium,1,115.689,69.859,210.072
with_labels_mesh,1,1,1,408,maybe,yes,maybe,medium,1,114.906,69.223,198.120
with_labels_mesh,1,1,1,409,yes,maybe,maybe,medium,1,115.320,68.907,198.388
with_labels_mesh,1,1,1,410,yes,yes,yes,high,0,115.302,0.000,115.302
with_labels_mesh,1,1,1,411,yes,yes,yes,high,0,114.532,0.000,114.532
with_labels_mesh,1,1,1,412,yes,maybe,maybe,medium,1,115.112,68.748,198.565
with_labels_mesh,1,1,1,413,no,yes,yes,high,0,114.842,0.000,114.842
with_labels_mesh,1,1,1,414,no,yes,maybe,medium,1,114.958,69.538,198.959
with_labels_mesh,1,1,1,415,no,maybe,maybe,medium,1,115.046,68.808,201.789
with_labels_mesh,1,1,1,416,yes,maybe,maybe,medium,1,115.577,68.035,198.337
with_labels_mesh,1,1,1,417,maybe,maybe,maybe,medium,1,116.039,69.895,208.377
with_labels_mesh,1,1,1,418,yes,maybe,maybe,medium,1,115.282,68.641,203.888
with_labels_mesh,1,1,1,419,no,no,no,high,0,115.286,0.000,115.287
with_labels_mesh,1,1,1,420,no,maybe,maybe,medium,1,114.954,69.218,197.116
with_labels_mesh,1,1,1,421,maybe,yes,maybe,medium,1,115.363,68.789,198.554
with_labels_mesh,1,1,1,422,yes,maybe,maybe,medium,1,115.681,70.171,206.531
with_labels_mesh,1,1,1,423,yes,maybe,maybe,medium,1,114.939,68.335,198.690
with_labels_mesh,1,1,1,424,yes,yes,maybe,medium,1,114.911,68.881,203.606
with_labels_mesh,1,1,1,425,yes,yes,yes,high,0,115.074,0.000,115.074
with_labels_mesh,1,1,1,426,no,maybe,maybe,medium,1,114.929,68.847,205.999
with_labels_mesh,1,1,1,427,yes,maybe,maybe,medium,1,115.212,69.455,205.030
with_labels_mesh,1,1,1,428,yes,maybe,maybe,medium,1,115.377,68.376,204.560
with_labels_mesh,1,1,1,429,no,maybe,maybe,medium,1,115.528,69.201,198.541
with_labels_mesh,1,1,1,430,yes,no,no,high,0,115.193,0.000,115.194
with_labels_mesh,1,1,1,431,yes,maybe,maybe,medium,1,115.006,68.710,198.012
with_labels_mesh,1,1,1,432,yes,maybe,maybe,medium,1,115.165,68.339,196.230
with_labels_mesh,1,1,1,433,no,yes,yes,high,0,114.669,0.000,114.669
with_labels_mesh,1,1,1,434,yes,yes,yes,high,0,661.673,0.000,661.673
with_labels_mesh,1,1,1,435,no,yes,yes,high,0,115.294,0.000,115.294
with_labels_mesh,1,1,1,436,yes,maybe,maybe,medium,1,114.896,68.750,198.577
with_labels_mesh,1,1,1,437,yes,yes,yes,high,0,115.244,0.000,115.244
with_labels_mesh,1,1,1,438,no,maybe,maybe,medium,1,114.979,68.343,195.731
with_labels_mesh,1,1,1,439,yes,maybe,maybe,medium,1,114.899,68.506,197.812
with_labels_mesh,1,1,1,440,yes,yes,yes,high,0,115.136,0.000,115.137
with_labels_mesh,1,1,1,441,no,yes,yes,high,0,662.615,0.000,662.616
with_labels_mesh,1,1,1,442,no,yes,yes,high,0,114.871,0.000,114.872
with_labels_mesh,1,1,1,443,no,maybe,maybe,medium,1,115.179,69.245,201.343
with_labels_mesh,1,1,1,444,yes,maybe,maybe,medium,1,114.657,68.969,203.635
with_labels_mesh,1,1,1,445,yes,yes,yes,high,0,115.589,0.000,115.589
with_labels_mesh,1,1,1,446,no,yes,yes,high,0,115.021,0.000,115.022
with_labels_mesh,1,1,1,447,no,yes,yes,high,0,115.125,0.000,115.126
with_labels_mesh,1,1,1,448,no,no,no,high,0,115.278,0.000,115.278
with_labels_mesh,1,1,1,449,no,maybe,maybe,medium,1,115.030,69.492,202.776
with_labels_mesh,1,1,1,450,yes,maybe,maybe,medium,1,114.998,68.793,197.688
with_labels_mesh,1,1,1,451,yes,maybe,maybe,medium,1,115.625,68.300,203.106
with_labels_mesh,1,1,1,452,yes,no,no,high,0,115.771,0.000,115.772
with_labels_mesh,1,1,1,453,no,maybe,maybe,medium,1,115.692,68.840,199.047
with_labels_mesh,1,1,1,454,yes,yes,yes,high,0,661.529,0.000,661.529
with_labels_mesh,1,1,1,455,no,yes,yes,high,0,115.225,0.000,115.225
with_labels_mesh,1,1,1,456,no,maybe,maybe,medium,1,115.643,69.034,198.436
with_labels_mesh,1,1,1,457,no,maybe,maybe,medium,1,115.469,69.668,203.153
with_labels_mesh,1,1,1,458,no,maybe,maybe,medium,1,115.010,69.061,202.299
with_labels_mesh,1,1,1,459,no,yes,maybe,medium,1,115.197,68.910,205.401
with_labels_mesh,1,1,1,460,no,yes,yes,high,0,662.441,0.000,662.442
with_labels_mesh,1,1,1,461,yes,maybe,maybe,medium,1,115.267,68.470,202.862
with_labels_mesh,1,1,1,462,no,maybe,maybe,medium,1,115.188,69.185,192.901
with_labels_mesh,1,1,1,463,no,maybe,maybe,medium,1,115.431,69.782,200.514
with_labels_mesh,1,1,1,464,yes,maybe,maybe,medium,1,115.543,69.004,205.184
with_labels_mesh,1,1,1,465,yes,yes,yes,high,0,115.040,0.000,115.040
with_labels_mesh,1,1,1,466,yes,yes,yes,high,0,115.140,0.000,115.141
with_labels_mesh,1,1,1,467,yes,yes,yes,high,0,662.338,0.000,662.339
with_labels_mesh,1,1,1,468,yes,yes,yes,high,0,115.238,0.000,115.239
with_labels_mesh,1,1,1,469,no,no,no,high,0,115.253,0.000,115.253
with_labels_mesh,1,1,1,470,yes,no,no,high,0,115.011,0.000,115.012
with_labels_mesh,1,1,1,471,yes,maybe,maybe,medium,1,115.673,69.990,200.040
with_labels_mesh,1,1,1,472,yes,no,maybe,medium,1,115.469,69.748,203.451
with_labels_mesh,1,1,1,473,yes,maybe,maybe,medium,1,115.695,69.872,205.187
with_labels_mesh,1,1,1,474,yes,maybe,maybe,medium,1,115.001,69.071,197.008
with_labels_mesh,1,1,1,475,yes,yes,yes,high,0,115.014,0.000,115.015
with_labels_mesh,1,1,1,476,yes,yes,maybe,medium,1,115.029,69.236,195.865
with_labels_mesh,1,1,1,477,yes,maybe,maybe,medium,1,114.717,68.731,196.772
with_labels_mesh,1,1,1,478,yes,yes,yes,high,0,115.250,0.000,115.250
with_labels_mesh,1,1,1,479,maybe,no,no,high,0,114.972,0.000,114.973
with_labels_mesh,1,1,1,480,yes,maybe,maybe,medium,1,115.194,70.066,197.888
with_labels_mesh,1,1,1,481,yes,maybe,maybe,medium,1,114.851,68.838,198.360
with_labels_mesh,1,1,1,482,no,no,no,high,0,114.757,0.000,114.757
with_labels_mesh,1,1,1,483,yes,maybe,maybe,medium,1,114.912,69.054,197.247
with_labels_mesh,1,1,1,484,yes,maybe,maybe,medium,1,114.806,68.637,195.021
with_labels_mesh,1,1,1,485,yes,yes,yes,high,0,114.933,0.000,114.934
with_labels_mesh,1,1,1,486,yes,yes,yes,high,0,114.916,0.000,114.916
with_labels_mesh,1,1,1,487,yes,yes,yes,high,0,115.193,0.000,115.193
with_labels_mesh,1,1,1,488,yes,maybe,maybe,medium,1,115.449,69.582,197.816
with_labels_mesh,1,1,1,489,yes,maybe,maybe,medium,1,115.625,69.822,200.259
with_labels_mesh,1,1,1,490,no,maybe,maybe,medium,1,114.993,68.628,205.407
with_labels_mesh,1,1,1,491,no,no,maybe,medium,1,115.134,68.679,197.963
with_labels_mesh,1,1,1,492,yes,maybe,maybe,medium,1,115.580,69.713,203.438
with_labels_mesh,1,1,1,493,no,yes,yes,high,0,115.021,0.000,115.021
with_labels_mesh,1,1,1,494,yes,no,no,high,0,115.083,0.000,115.083
with_labels_mesh,1,1,1,495,yes,no,no,high,0,115.322,0.000,115.323
with_labels_mesh,1,1,1,496,yes,maybe,maybe,medium,1,115.653,70.010,205.702
with_labels_mesh,1,1,1,497,yes,yes,yes,high,0,661.718,0.000,661.718
with_labels_mesh,1,1,1,498,no,yes,maybe,medium,1,114.890,68.491,193.558
with_labels_mesh,1,1,1,499,no,no,no,high,0,115.176,0.000,115.177
with_labels_mesh,1,1,1,500,no,maybe,maybe,medium,1,114.877,68.769,197.930
with_labels_mesh,1,1,1,501,maybe,yes,maybe,medium,1,115.757,68.760,203.658
with_labels_mesh,1,1,1,502,yes,maybe,maybe,medium,1,114.973,69.145,196.790
with_labels_mesh,1,1,1,503,no,no,no,high,0,114.929,0.000,114.930
with_labels_mesh,1,1,1,504,yes,yes,yes,high,0,114.867,0.000,114.867
with_labels_mesh,1,1,1,505,no,maybe,maybe,medium,1,115.169,68.652,201.521
with_labels_mesh,1,1,1,506,yes,maybe,maybe,medium,1,115.139,68.913,198.521
with_labels_mesh,1,1,1,507,no,no,no,high,0,115.064,0.000,115.065
with_labels_mesh,1,1,1,508,no,yes,yes,high,0,115.160,0.000,115.161
with_labels_mesh,1,1,1,509,yes,maybe,maybe,medium,1,115.149,68.583,195.940
with_labels_mesh,1,1,1,510,yes,no,maybe,medium,1,115.285,69.164,208.220
with_labels_mesh,1,1,1,511,yes,yes,yes,high,0,114.660,0.000,114.661
with_labels_mesh,1,1,1,512,yes,maybe,maybe,medium,1,115.114,68.478,201.220
with_labels_mesh,1,1,1,513,no,no,no,high,0,662.094,0.000,662.095
with_labels_mesh,1,1,1,514,yes,maybe,maybe,medium,1,115.157,68.974,206.498
with_labels_mesh,1,1,1,515,maybe,maybe,maybe,low,1,114.954,68.918,204.947
with_labels_mesh,1,1,1,516,no,maybe,maybe,medium,1,115.659,68.643,201.227
with_labels_mesh,1,1,1,517,yes,maybe,maybe,medium,1,114.891,69.358,201.779
with_labels_mesh,1,1,1,518,yes,maybe,maybe,medium,1,114.728,68.749,204.219
with_labels_mesh,1,1,1,519,no,yes,yes,high,0,115.453,0.000,115.454
with_labels_mesh,1,1,1,520,yes,maybe,maybe,medium,1,115.068,69.065,197.926
with_labels_mesh,1,1,1,521,yes,maybe,maybe,medium,1,115.370,68.762,198.673
with_labels_mesh,1,1,1,522,yes,yes,yes,high,0,115.072,0.000,115.073
with_labels_mesh,1,1,1,523,yes,maybe,maybe,medium,1,115.000,68.970,198.818
with_labels_mesh,1,1,1,524,no,yes,yes,high,0,115.946,0.000,115.947
with_labels_mesh,1,1,1,525,yes,maybe,maybe,medium,1,114.862,68.976,198.316
with_labels_mesh,1,1,1,526,yes,maybe,maybe,medium,1,115.401,69.061,203.961
with_labels_mesh,1,1,1,527,yes,yes,yes,high,0,114.991,0.000,114.991
with_labels_mesh,1,1,1,528,no,no,maybe,medium,1,115.033,68.773,198.265
with_labels_mesh,1,1,1,529,yes,yes,yes,high,0,115.635,0.000,115.636
with_labels_mesh,1,1,1,530,yes,maybe,maybe,medium,1,115.348,68.934,198.479
with_labels_mesh,1,1,1,531,yes,maybe,maybe,medium,1,115.138,69.185,201.682
with_labels_mesh,1,1,1,532,yes,yes,yes,high,0,115.135,0.000,115.135
with_labels_mesh,1,1,1,533,yes,maybe,maybe,medium,1,114.759,69.346,200.836
with_labels_mesh,1,1,1,534,yes,maybe,maybe,medium,1,115.152,68.813,198.039
with_labels_mesh,1,1,1,535,yes,maybe,maybe,medium,1,115.561,69.045,198.880
with_labels_mesh,1,1,1,536,yes,yes,yes,high,0,115.168,0.000,115.169
with_labels_mesh,1,1,1,537,no,maybe,maybe,medium,1,115.150,68.467,197.726
with_labels_mesh,1,1,1,538,no,yes,yes,high,0,115.006,0.000,115.006
with_labels_mesh,1,1,1,539,no,no,no,high,0,661.815,0.000,661.815
with_labels_mesh,1,1,1,540,yes,yes,yes,high,0,115.208,0.000,115.208
with_labels_mesh,1,1,1,541,yes,yes,maybe,medium,1,114.790,70.248,206.244
with_labels_mesh,1,1,1,542,yes,yes,yes,high,0,114.657,0.000,114.657
with_labels_mesh,1,1,1,543,yes,maybe,maybe,medium,1,115.078,69.717,199.240
with_labels_mesh,1,1,1,544,yes,yes,yes,high,0,114.926,0.000,114.927
with_labels_mesh,1,1,1,545,yes,maybe,maybe,medium,1,114.959,69.404,194.596
with_labels_mesh,1,1,1,546,yes,maybe,maybe,medium,1,115.076,68.696,203.643
with_labels_mesh,1,1,1,547,yes,maybe,maybe,medium,1,115.128,68.510,198.418
with_labels_mesh,1,1,1,548,yes,maybe,maybe,medium,1,115.337,69.788,197.623
with_labels_mesh,1,1,1,549,yes,maybe,maybe,medium,1,114.875,68.585,200.903
with_labels_mesh,1,1,1,550,no,yes,yes,high,0,115.409,0.000,115.410
with_labels_mesh,1,1,1,551,yes,maybe,maybe,medium,1,115.053,68.370,215.501
with_labels_mesh,1,1,1,552,no,maybe,maybe,medium,1,116.802,69.028,202.955
with_labels_mesh,1,1,1,553,yes,maybe,maybe,medium,1,116.055,69.954,203.873
with_labels_mesh,1,1,1,554,no,yes,yes,high,0,661.623,0.000,661.623
with_labels_mesh,1,1,1,555,no,yes,yes,high,0,116.079,0.000,116.080
with_labels_mesh,1,1,1,556,yes,yes,yes,high,0,115.411,0.000,115.412
with_labels_mesh,1,1,1,557,yes,maybe,maybe,medium,1,114.846,68.882,202.002
with_labels_mesh,1,1,1,558,no,no,maybe,medium,1,115.535,68.749,202.008
with_labels_mesh,1,1,1,559,yes,yes,yes,high,0,114.982,0.000,114.982
with_labels_mesh,1,1,1,560,no,maybe,maybe,medium,1,115.281,68.666,198.164
with_labels_mesh,1,1,1,561,no,yes,yes,high,0,115.531,0.000,115.532
with_labels_mesh,1,1,1,562,yes,maybe,maybe,medium,1,114.979,67.967,200.644
with_labels_mesh,1,1,1,563,no,maybe,maybe,medium,1,115.371,68.348,205.673
with_labels_mesh,1,1,1,564,yes,yes,yes,high,0,114.608,0.000,114.608
with_labels_mesh,1,1,1,565,yes,yes,yes,high,0,661.855,0.000,661.856
with_labels_mesh,1,1,1,566,no,maybe,maybe,medium,1,114.892,68.808,203.075
with_labels_mesh,1,1,1,567,yes,maybe,maybe,medium,1,115.130,69.103,208.438
with_labels_mesh,1,1,1,568,yes,maybe,maybe,medium,1,114.889,68.571,197.164
with_labels_mesh,1,1,1,569,yes,yes,yes,high,0,115.295,0.000,115.295
with_labels_mesh,1,1,1,570,yes,yes,yes,high,0,114.946,0.000,114.947
with_labels_mesh,1,1,1,571,yes,yes,maybe,low,1,114.941,68.835,198.163
with_labels_mesh,1,1,1,572,yes,maybe,maybe,medium,1,114.805,68.816,197.404
with_labels_mesh,1,1,1,573,no,maybe,maybe,medium,1,115.040,68.773,195.414
with_labels_mesh,1,1,1,574,yes,no,maybe,medium,1,115.381,70.390,203.096
with_labels_mesh,1,1,1,575,yes,maybe,maybe,medium,1,115.022,68.907,204.025
with_labels_mesh,1,1,1,576,yes,yes,yes,high,0,115.356,0.000,115.357
with_labels_mesh,1,1,1,577,yes,yes,maybe,medium,1,114.816,68.938,203.404
with_labels_mesh,1,1,1,578,no,maybe,maybe,medium,1,115.316,68.450,198.153
with_labels_mesh,1,1,1,579,yes,maybe,maybe,medium,1,115.287,68.834,201.366
with_labels_mesh,1,1,1,580,yes,yes,yes,high,0,115.086,0.000,115.087
with_labels_mesh,1,1,1,581,no,maybe,maybe,medium,1,116.039,70.333,201.242
with_labels_mesh,1,1,1,582,no,no,no,high,0,114.982,0.000,114.983
with_labels_mesh,1,1,1,583,yes,yes,yes,high,0,115.326,0.000,115.327
with_labels_mesh,1,1,1,584,yes,maybe,maybe,medium,1,115.257,69.847,204.511
with_labels_mesh,1,1,1,585,no,maybe,maybe,medium,1,115.349,68.603,198.202
with_labels_mesh,1,1,1,586,yes,maybe,maybe,medium,1,115.081,69.110,198.429
with_labels_mesh,1,1,1,587,maybe,maybe,maybe,medium,1,114.848,68.606,201.420
with_labels_mesh,1,1,1,588,yes,yes,maybe,medium,1,115.960,68.665,198.619
with_labels_mesh,1,1,1,589,no,maybe,maybe,medium,1,114.969,69.139,200.907
with_labels_mesh,1,1,1,590,yes,maybe,maybe,medium,1,115.120,68.986,202.030
with_labels_mesh,1,1,1,591,no,yes,yes,high,0,662.623,0.000,662.623
with_labels_mesh,1,1,1,592,yes,maybe,maybe,medium,1,115.630,68.356,198.367
with_labels_mesh,1,1,1,593,maybe,yes,yes,high,0,661.295,0.000,661.295
with_labels_mesh,1,1,1,594,maybe,yes,yes,high,0,115.422,0.000,115.422
with_labels_mesh,1,1,1,595,maybe,maybe,maybe,medium,1,115.023,68.519,195.700
with_labels_mesh,1,1,1,596,no,maybe,maybe,medium,1,115.214,70.204,202.157
with_labels_mesh,1,1,1,597,yes,maybe,maybe,medium,1,114.914,69.184,198.559
with_labels_mesh,1,1,1,598,no,yes,maybe,medium,1,114.751,68.540,203.536
with_labels_mesh,1,1,1,599,yes,maybe,maybe,low,1,115.997,69.668,200.560
with_labels_mesh,1,1,1,600,yes,yes,yes,high,0,114.929,0.000,114.930
with_labels_mesh,1,1,1,601,yes,yes,yes,high,0,115.365,0.000,115.365
with_labels_mesh,1,1,1,602,yes,maybe,maybe,high,0,114.925,0.000,114.926
with_labels_mesh,1,1,1,603,yes,maybe,maybe,high,0,115.051,0.000,115.051
with_labels_mesh,1,1,1,604,yes,yes,yes,high,0,115.029,0.000,115.030
with_labels_mesh,1,1,1,605,yes,maybe,maybe,medium,1,114.964,68.778,196.515
with_labels_mesh,1,1,1,606,no,maybe,maybe,medium,1,114.831,68.573,198.414
with_labels_mesh,1,1,1,607,yes,yes,yes,high,0,662.162,0.000,662.162
with_labels_mesh,1,1,1,608,yes,yes,yes,high,0,662.593,0.000,662.594
with_labels_mesh,1,1,1,609,no,maybe,maybe,medium,1,115.004,68.453,201.074
with_labels_mesh,1,1,1,610,yes,maybe,maybe,low,1,115.743,69.700,205.828
with_labels_mesh,1,1,1,611,yes,maybe,maybe,medium,1,114.770,69.197,200.887
with_labels_mesh,1,1,1,612,no,yes,yes,high,0,115.382,0.000,115.383
with_labels_mesh,1,1,1,613,no,yes,maybe,medium,1,115.220,69.228,199.790
with_labels_mesh,1,1,1,614,maybe,yes,yes,high,0,115.103,0.000,115.103
with_labels_mesh,1,1,1,615,yes,yes,yes,high,0,114.600,0.000,114.600
with_labels_mesh,1,1,1,616,yes,yes,yes,high,0,662.341,0.000,662.342
with_labels_mesh,1,1,1,617,no,maybe,maybe,medium,1,115.734,69.725,203.194
with_labels_mesh,1,1,1,618,yes,yes,yes,high,0,115.728,0.000,115.729
with_labels_mesh,1,1,1,619,yes,maybe,maybe,medium,1,114.967,68.643,197.989
with_labels_mesh,1,1,1,620,no,yes,yes,high,0,115.296,0.000,115.297
with_labels_mesh,1,1,1,621,yes,maybe,maybe,medium,1,114.786,68.442,197.696
with_labels_mesh,1,1,1,622,yes,yes,yes,high,0,115.418,0.000,115.418
with_labels_mesh,1,1,1,623,yes,no,no,high,0,115.621,0.000,115.622
with_labels_mesh,1,1,1,624,no,yes,yes,high,0,115.178,0.000,115.179
with_labels_mesh,1,1,1,625,yes,yes,yes,high,0,115.287,0.000,115.288
with_labels_mesh,1,1,1,626,yes,maybe,maybe,medium,1,115.708,69.901,194.336
with_labels_mesh,1,1,1,627,no,no,no,high,0,115.108,0.000,115.109
with_labels_mesh,1,1,1,628,no,maybe,maybe,medium,1,114.925,68.943,203.914
